Symbol,Date,EntryTime,ExitTime,SignalType,TradeType,Open,High,Low,Close,Volume
SIEMENS,2025-07-04T09:15:00,09:15:00,2025-07-04T10:20:00,BUY,PUT,3320,3320,3282.4,3284.6,16131
SIEMENS,2025-07-09T09:15:00,09:15:00,2025-07-09T11:15:00,BUY,PUT,3294.8,3303,3264.4,3275,19075
SIEMENS,2025-07-18T09:15:00,09:15:00,2025-07-18T10:15:00,BUY,CALL,3110.3,3143.5,3105,3142.5,20460
SIEMENS,2025-08-12T09:15:00,09:15:00,2025-08-12T10:10:00,BUY,CALL,3114.8,3154,3113.9,3145.7,40342
SIEMENS,2025-08-13T09:15:00,09:15:00,2025-08-13T10:35:00,BUY,CALL,3136.9,3192,3136.9,3173,26672
SIEMENS,2025-09-18T09:15:00,09:15:00,2025-09-18T09:30:00,BUY,PUT,3322.6,3322.6,3288.1,3293.6,27895
SIEMENS,2025-11-14T09:15:00,09:15:00,2025-11-14T09:25:00,BUY,PUT,3070,3070,3037.7,3050,11171
SOLARINDS,2025-02-27T09:15:00,09:15:00,2025-02-27T10:25:00,BUY,PUT,8850,8866,8730,8735.65,3262
SOLARINDS,2025-03-07T09:15:00,09:15:00,2025-03-07T09:45:00,BUY,CALL,9329.9,9465,9315.55,9445.15,5645
SOLARINDS,2025-03-12T09:15:00,09:15:00,2025-03-12T10:05:00,BUY,CALL,9799.95,9886.15,9778.05,9857.95,2456
SOLARINDS,2025-05-13T09:15:00,09:15:00,2025-05-13T10:45:00,BUY,CALL,13301,13459,13290,13403,4431
SOLARINDS,2025-07-11T09:15:00,09:15:00,2025-07-11T11:10:00,BUY,PUT,15920,15984,15715,15729,5799
SOLARINDS,2025-08-28T09:15:00,09:15:00,2025-08-28T10:30:00,BUY,PUT,14200,14239,14094,14104,1785
SOLARINDS,2026-02-12T09:15:00,09:15:00,2026-02-12T11:00:00,BUY,PUT,13439,13439,13280,13318,2586
SOLARINDS,2026-02-17T09:15:00,09:15:00,2026-02-17T10:40:00,BUY,CALL,13100,13178,13025,13174,2307
SOLARINDS,2026-04-16T09:15:00,09:15:00,2026-04-16T10:15:00,BUY,CALL,14936,15112,14900,15067,9433
SOLARINDS,2026-05-19T09:15:00,09:15:00,2026-05-19T10:30:00,BUY,CALL,18100,18311,17918,18231,32600
SOLARINDS,2026-05-22T09:15:00,09:15:00,2026-05-22T09:30:00,BUY,PUT,18400,18449,18220,18232,7684
SONACOMS,2025-01-08T09:15:00,09:15:00,2025-01-08T11:25:00,BUY,PUT,585.8,587.35,577.75,578.45,33589
SONACOMS,2025-04-25T09:15:00,09:15:00,2025-04-25T11:05:00,BUY,PUT,469.5,471,464.5,464.5,76009
SONACOMS,2025-07-17T09:15:00,09:15:00,2025-07-17T12:45:00,BUY,CALL,455.3,460.8,455.3,459.3,85944
SONACOMS,2025-09-02T09:15:00,09:15:00,2025-09-02T10:05:00,BUY,PUT,451,451,445.55,445.8,122440
SONACOMS,2025-09-03T09:15:00,09:15:00,2025-09-03T09:25:00,BUY,PUT,444.95,446,442.1,442.4,217073
SONACOMS,2025-10-30T09:15:00,09:15:00,2025-10-30T10:35:00,BUY,CALL,484.1,486.6,482.95,485.75,55310
SONACOMS,2025-11-18T09:15:00,09:15:00,2025-11-18T11:35:00,BUY,PUT,487.7,487.7,482.05,482.5,23642
SONACOMS,2025-11-19T09:15:00,09:15:00,2025-11-19T11:30:00,BUY,CALL,491.05,495.85,489.8,495.85,125224
SONACOMS,2025-12-23T09:15:00,09:15:00,2025-12-23T10:45:00,BUY,PUT,493.25,493.4,487.5,487.7,53475
SONACOMS,2026-01-06T09:15:00,09:15:00,2026-01-06T11:00:00,BUY,PUT,481.4,481.5,476.1,476.15,37941
SONACOMS,2026-04-23T09:15:00,09:15:00,2026-04-23T11:05:00,BUY,PUT,587.9,587.9,583,583.9,68761
SRF,2025-01-29T09:15:00,09:15:00,2025-01-29T09:40:00,BUY,CALL,2612,2655,2609.95,2639,52158
SRF,2025-03-03T09:15:00,09:15:00,2025-03-03T09:25:00,BUY,CALL,2789.95,2827.85,2780.4,2827.85,14868
SRF,2025-04-02T09:15:00,09:15:00,2025-04-02T09:30:00,BUY,PUT,2889,2907,2857,2857.5,12444
SRF,2025-05-19T09:15:00,09:15:00,2025-05-19T11:25:00,BUY,CALL,2919,2949,2914.9,2935.8,27450
SRF,2025-08-19T09:15:00,09:15:00,2025-08-19T11:00:00,BUY,CALL,2930,2958.9,2929.1,2955,10041
SRF,2025-09-11T09:15:00,09:15:00,2025-09-11T10:00:00,BUY,CALL,2987,3000,2971.3,3000,10097
SRF,2025-09-19T09:15:00,09:15:00,2025-09-19T09:20:00,BUY,CALL,2937.5,2953.6,2933,2945.9,6265
SRF,2025-10-15T09:15:00,09:15:00,2025-10-15T12:30:00,BUY,CALL,3046,3077.8,3046,3070.1,27749
SRF,2025-10-16T09:15:00,09:15:00,2025-10-16T10:45:00,BUY,CALL,3100,3132,3089.2,3127.9,14652
SRF,2025-11-24T09:15:00,09:15:00,2025-11-24T10:20:00,BUY,PUT,2838.4,2838.6,2820.4,2823.9,8346
SRF,2025-12-02T09:15:00,09:15:00,2025-12-02T11:05:00,BUY,PUT,2922,2922.3,2896.5,2896.5,7211
SRF,2025-12-26T09:15:00,09:15:00,2025-12-26T10:50:00,BUY,CALL,3105,3143,3105,3136.6,30968
SRF,2026-01-07T09:15:00,09:15:00,2026-01-07T11:10:00,BUY,CALL,3051.5,3081.5,3037.8,3078,7260
SRF,2026-01-09T09:15:00,09:15:00,2026-01-09T09:20:00,BUY,CALL,3040,3067.4,3033.3,3065,3836
SRF,2026-02-09T09:15:00,09:15:00,2026-02-09T09:35:00,BUY,CALL,2905.6,2949.5,2905.6,2922,11530
SRF,2026-02-13T09:15:00,09:15:00,2026-02-13T10:35:00,BUY,PUT,2815,2815,2765.6,2794.7,14751
SRF,2026-02-19T09:15:00,09:15:00,2026-02-19T10:45:00,BUY,PUT,2740.9,2741,2692.6,2702.8,13152
SRF,2026-04-22T09:15:00,09:15:00,2026-04-22T09:35:00,BUY,PUT,2470,2477.6,2459.2,2461.7,19960
SRF,2026-04-23T09:15:00,09:15:00,2026-04-23T09:55:00,BUY,PUT,2484.3,2488.6,2466,2474.8,14670
SRF,2026-05-15T09:15:00,09:15:00,2026-05-15T12:05:00,BUY,PUT,2739,2740.1,2702.7,2705.4,5009
SRF,2026-05-29T09:15:00,09:15:00,2026-05-29T11:50:00,BUY,PUT,2740.7,2759,2716.9,2726.5,15063
SRF,2026-06-11T09:15:00,09:15:00,2026-06-11T10:35:00,BUY,PUT,2734,2734,2699.7,2707,25004
SRF,2026-06-22T09:15:00,09:15:00,2026-06-22T09:40:00,BUY,CALL,2720,2738.5,2715.4,2731.7,9301
SUNPHARMA,2025-02-11T09:15:00,09:15:00,2025-02-11T09:45:00,BUY,PUT,1730,1731.5,1713.15,1716.25,51009
SUNPHARMA,2025-03-11T09:15:00,09:15:00,2025-03-11T11:20:00,BUY,CALL,1615,1627,1605.35,1622.65,143601
SUNPHARMA,2025-03-21T09:15:00,09:15:00,2025-03-21T11:05:00,BUY,CALL,1759,1769.4,1750.25,1769,72726
SUNPHARMA,2025-05-07T09:15:00,09:15:00,2025-05-07T11:25:00,BUY,PUT,1817.8,1826.4,1805.7,1806,58350
SUNPHARMA,2025-06-09T09:15:00,09:15:00,2025-06-09T09:30:00,BUY,CALL,1680.2,1689,1680.2,1684.7,60647
SUNPHARMA,2025-06-17T09:15:00,09:15:00,2025-06-17T11:00:00,BUY,PUT,1680.1,1681.7,1666.8,1667.5,155944
SUNPHARMA,2025-07-03T09:15:00,09:15:00,2025-07-03T10:45:00,BUY,CALL,1677.6,1687.2,1677.5,1686.4,39068
SUNPHARMA,2025-07-09T09:15:00,09:15:00,2025-07-09T09:40:00,BUY,CALL,1660,1676.6,1647,1675.2,99356
SUNPHARMA,2025-07-14T09:15:00,09:15:00,2025-07-14T10:45:00,BUY,CALL,1680.3,1690.3,1675.5,1684.9,104097
SUNPHARMA,2025-07-24T09:15:00,09:15:00,2025-07-24T10:00:00,BUY,CALL,1682.5,1692.9,1680.1,1691.5,27248
SUNPHARMA,2025-08-06T09:15:00,09:15:00,2025-08-06T10:40:00,BUY,PUT,1629.7,1629.7,1607.9,1609.8,130646
SUNPHARMA,2025-08-19T09:15:00,09:15:00,2025-08-19T10:30:00,BUY,PUT,1632.8,1635,1619.3,1621.6,91209
SUNPHARMA,2025-08-25T09:15:00,09:15:00,2025-08-25T09:50:00,BUY,PUT,1649.2,1649.2,1636,1636,26991
SUNPHARMA,2025-08-28T09:15:00,09:15:00,2025-08-28T10:40:00,BUY,PUT,1593.1,1600,1586,1586.2,242779
SUNPHARMA,2025-09-15T09:15:00,09:15:00,2025-09-15T10:50:00,BUY,PUT,1616.6,1617.1,1598.5,1599.9,49747
SUNPHARMA,2025-09-23T09:15:00,09:15:00,2025-09-23T10:25:00,BUY,PUT,1643.2,1644,1627.9,1631.7,53214
SUNPHARMA,2025-10-14T09:15:00,09:15:00,2025-10-14T12:00:00,BUY,PUT,1667.6,1669.9,1657.1,1658.7,57555
SUNPHARMA,2025-10-29T09:15:00,09:15:00,2025-10-29T11:45:00,BUY,CALL,1690,1700.7,1690,1697.6,15377
SUNPHARMA,2025-10-30T09:15:00,09:15:00,2025-10-30T10:25:00,BUY,PUT,1715.8,1716.9,1694,1694.3,59236
SUNPHARMA,2025-10-31T09:15:00,09:15:00,2025-10-31T11:05:00,BUY,PUT,1700,1700.8,1691,1692.1,16526
SUNPHARMA,2026-02-06T09:15:00,09:15:00,2026-02-06T11:05:00,BUY,PUT,1709,1709,1692,1693.7,52254
SUNPHARMA,2026-02-10T09:15:00,09:15:00,2026-02-10T11:05:00,BUY,CALL,1709.6,1717,1707.1,1716.1,71294
SUNPHARMA,2026-02-12T09:15:00,09:15:00,2026-02-12T10:20:00,BUY,PUT,1714.8,1715,1701.5,1702,36099
SUNPHARMA,2026-02-16T09:15:00,09:15:00,2026-02-16T11:10:00,BUY,CALL,1697.5,1715,1693.4,1713.6,40713
SUNPHARMA,2026-03-05T09:15:00,09:15:00,2026-03-05T10:40:00,BUY,CALL,1750,1767.4,1748,1765.8,85663
SUNPHARMA,2026-03-12T09:15:00,09:15:00,2026-03-12T10:25:00,BUY,PUT,1828,1833.6,1814.6,1815.8,75250
SUNPHARMA,2026-04-21T09:15:00,09:15:00,2026-04-21T10:35:00,BUY,CALL,1667.2,1679,1666.5,1678.2,91551
SUNPHARMA,2026-06-19T09:15:00,09:15:00,2026-06-19T10:15:00,BUY,CALL,1830.7,1838,1828.5,1836.4,801
SUNPHARMA,2026-06-25T09:15:00,09:15:00,2026-06-25T09:20:00,BUY,CALL,1870,1883,1870,1875.1,22381
SUPREMEIND,2025-01-29T09:15:00,09:15:00,2025-01-29T10:40:00,BUY,CALL,3630,3681.05,3630,3672.7,6315
SUPREMEIND,2025-05-15T09:15:00,09:15:00,2025-05-15T10:00:00,BUY,CALL,3575.1,3609,3548.1,3607.5,23812
SUPREMEIND,2025-06-19T09:15:00,09:15:00,2025-06-19T11:50:00,BUY,PUT,4604.9,4609.5,4572.1,4581.3,7140
SUPREMEIND,2025-07-10T09:15:00,09:15:00,2025-07-10T09:50:00,BUY,CALL,4201,4235,4158,4234,2322
SUPREMEIND,2025-07-30T09:15:00,09:15:00,2025-07-30T10:50:00,BUY,PUT,4338,4338,4285,4298.5,4860
SUPREMEIND,2025-09-04T09:15:00,09:15:00,2025-09-04T10:20:00,BUY,PUT,4635,4642.7,4580,4587.2,4175
SUPREMEIND,2025-10-07T09:15:00,09:15:00,2025-10-07T10:20:00,BUY,CALL,4178.8,4242.5,4178.8,4239.8,7127
SUPREMEIND,2025-10-23T09:15:00,09:15:00,2025-10-23T09:30:00,BUY,PUT,4206,4212.5,4162.3,4167.7,6087
SUPREMEIND,2025-12-11T09:15:00,09:15:00,2025-12-11T11:45:00,BUY,PUT,3282,3289.4,3231.1,3248,12001
SUPREMEIND,2025-12-15T09:15:00,09:15:00,2025-12-15T10:15:00,BUY,PUT,3230.5,3237.4,3185.1,3198.5,5312
SUPREMEIND,2026-01-30T09:15:00,09:15:00,2026-01-30T10:30:00,BUY,PUT,3500,3500,3470.9,3472.7,2039
SUPREMEIND,2026-05-11T09:15:00,09:15:00,2026-05-11T10:10:00,BUY,PUT,3675,3675,3622,3627.3,5101
SUZLON,2025-01-06T09:15:00,09:15:00,2025-01-06T12:00:00,BUY,PUT,62.03,62.12,61.59,61.61,1654961
SUZLON,2025-01-15T09:15:00,09:15:00,2025-01-15T10:35:00,BUY,CALL,57.17,57.94,56.81,57.6,4854391
SUZLON,2025-02-27T09:15:00,09:15:00,2025-02-27T11:25:00,BUY,PUT,54.68,54.94,53.81,53.9,3551663
SUZLON,2025-03-17T09:15:00,09:15:00,2025-03-17T10:30:00,BUY,CALL,54.75,55.16,54.71,55.01,2542059
SUZLON,2025-04-17T09:15:00,09:15:00,2025-04-17T10:00:00,BUY,CALL,54.34,55.07,54.1,54.68,3502535
SUZLON,2025-04-25T09:15:00,09:15:00,2025-04-25T11:35:00,BUY,PUT,60.31,60.45,59.48,59.56,6416126
SUZLON,2025-04-30T09:15:00,09:15:00,2025-04-30T10:05:00,BUY,PUT,57.68,57.9,56.41,56.85,4483506
SUZLON,2025-05-05T09:15:00,09:15:00,2025-05-05T10:55:00,BUY,CALL,56.55,57.25,56.35,56.94,3921172
SUZLON,2025-07-25T09:15:00,09:15:00,2025-07-25T11:15:00,BUY,PUT,65.3,65.32,64.11,64.4,3755772
SUZLON,2025-09-10T09:15:00,09:15:00,2025-09-10T10:40:00,BUY,CALL,57.3,58.03,57.21,57.81,3812532
SUZLON,2025-09-16T09:15:00,09:15:00,2025-09-16T10:30:00,BUY,CALL,58.3,59.1,58.29,58.79,5475913
SUZLON,2025-10-15T09:15:00,09:15:00,2025-10-15T10:40:00,BUY,CALL,54.21,54.49,54.01,54.48,1956013
SUZLON,2025-10-17T09:15:00,09:15:00,2025-10-17T10:55:00,BUY,PUT,53.61,53.64,52.87,53.09,2399141
SUZLON,2026-02-10T09:15:00,09:15:00,2026-02-10T10:15:00,BUY,PUT,48.2,48.39,47.9,47.94,3986708
SWIGGY,2025-04-16T09:15:00,09:15:00,2025-04-16T10:15:00,BUY,CALL,334.5,339.75,334.5,338.8,334506
SWIGGY,2025-04-22T09:15:00,09:15:00,2025-04-22T09:35:00,BUY,PUT,343.9,345.25,339.05,339.05,251145
SWIGGY,2025-07-21T09:15:00,09:15:00,2025-07-21T11:00:00,BUY,PUT,388.8,388.8,382.5,383.8,270655
SWIGGY,2025-09-10T09:15:00,09:15:00,2025-09-10T09:30:00,BUY,PUT,438.75,438.75,431.9,432.5,735425
SWIGGY,2025-11-20T09:15:00,09:15:00,2025-11-20T10:00:00,BUY,CALL,397,402.5,397,402,299495
SWIGGY,2025-12-09T09:15:00,09:15:00,2025-12-09T09:40:00,BUY,PUT,384,386.05,380.15,381.05,214099
SWIGGY,2026-01-02T09:15:00,09:15:00,2026-01-02T10:55:00,BUY,PUT,390.7,390.7,386.25,388,169352
SWIGGY,2026-02-09T09:15:00,09:15:00,2026-02-09T11:20:00,BUY,CALL,321,324.4,319.5,323.5,205761
SWIGGY,2026-02-19T09:15:00,09:15:00,2026-02-19T09:40:00,BUY,CALL,333.95,335.35,332.3,335.35,264294
SWIGGY,2026-06-08T09:15:00,09:15:00,2026-06-08T10:35:00,BUY,PUT,249,249.3,245.6,247.3,425858
SYNGENE,2025-02-03T09:15:00,09:15:00,2025-02-03T10:35:00,BUY,CALL,739.95,750.4,738,750,138026
SYNGENE,2025-02-19T09:15:00,09:15:00,2025-02-19T09:20:00,BUY,PUT,698.35,700.2,688.75,693.75,24631
SYNGENE,2025-02-20T09:15:00,09:15:00,2025-02-20T09:35:00,BUY,PUT,703,703.4,697.45,697.7,10364
SYNGENE,2025-02-21T09:15:00,09:15:00,2025-02-21T09:50:00,BUY,CALL,718,726,714.65,724.1,22066
SYNGENE,2025-04-17T09:15:00,09:15:00,2025-04-17T09:30:00,BUY,CALL,732.8,738.95,731,738.15,10722
SYNGENE,2025-05-13T09:15:00,09:15:00,2025-05-13T10:40:00,BUY,CALL,627.6,635.6,625.95,632.35,105197
SYNGENE,2025-05-27T09:15:00,09:15:00,2025-05-27T09:30:00,BUY,CALL,653.6,656,651.3,655.15,83251
SYNGENE,2025-06-09T09:15:00,09:15:00,2025-06-09T10:55:00,BUY,CALL,648.05,650.9,646.15,650.5,15526
SYNGENE,2025-06-24T09:15:00,09:15:00,2025-06-24T10:30:00,BUY,CALL,640,644.95,639,644.2,36337
SYNGENE,2025-07-09T09:15:00,09:15:00,2025-07-09T10:45:00,BUY,CALL,634.4,640.4,633.85,639.25,36292
SYNGENE,2025-07-25T09:15:00,09:15:00,2025-07-25T10:35:00,BUY,CALL,667.4,674.55,665.7,674.4,36088
SYNGENE,2025-07-30T09:15:00,09:15:00,2025-07-30T10:35:00,BUY,CALL,711.85,718.65,710,718.6,66402
SYNGENE,2025-08-06T09:15:00,09:15:00,2025-08-06T11:25:00,BUY,PUT,694.9,698.7,691.85,692.3,13311
SYNGENE,2025-10-01T09:15:00,09:15:00,2025-10-01T10:25:00,BUY,CALL,623.3,632.3,623,631.8,26665
SYNGENE,2025-10-16T09:15:00,09:15:00,2025-10-16T11:50:00,BUY,CALL,628.5,633.65,628.1,632.5,20528
SYNGENE,2025-12-15T09:15:00,09:15:00,2025-12-15T12:05:00,BUY,CALL,647,651.05,646.95,650.7,15411
SYNGENE,2025-12-30T09:15:00,09:15:00,2025-12-30T10:55:00,BUY,PUT,655.55,655.55,649.4,649.5,6326
SYNGENE,2026-03-04T09:15:00,09:15:00,2026-03-04T11:25:00,BUY,PUT,409.9,409.9,403,404,36994
SYNGENE,2026-03-10T09:15:00,09:15:00,2026-03-10T10:35:00,BUY,CALL,398.1,403.35,398.1,402.25,28774
SYNGENE,2026-05-13T09:15:00,09:15:00,2026-05-13T10:15:00,BUY,PUT,478,478.75,472.5,472.5,53852
TATACONSUM,2025-01-07T09:15:00,09:15:00,2025-01-07T10:40:00,BUY,CALL,951.95,969,951.95,965.45,143407
TATACONSUM,2025-01-15T09:15:00,09:15:00,2025-01-15T10:40:00,BUY,PUT,963.15,963.15,953.4,954.9,61383
TATACONSUM,2025-01-21T09:15:00,09:15:00,2025-01-21T10:15:00,BUY,CALL,961.05,970.5,957.9,969.55,18657
TATACONSUM,2025-02-13T09:15:00,09:15:00,2025-02-13T10:30:00,BUY,PUT,1029.7,1037,1020,1020.05,30143
TATACONSUM,2025-02-21T09:15:00,09:15:00,2025-02-21T10:20:00,BUY,PUT,1008.6,1008.9,1002.1,1003.95,14412
TATACONSUM,2025-04-21T09:15:00,09:15:00,2025-04-21T10:05:00,BUY,PUT,1120,1120.9,1105.7,1106.7,29490
TATACONSUM,2025-05-22T09:15:00,09:15:00,2025-05-22T09:55:00,BUY,PUT,1137.1,1138.8,1128.5,1130,10957
TATACONSUM,2025-05-27T09:15:00,09:15:00,2025-05-27T10:55:00,BUY,PUT,1147.9,1149.8,1135.5,1138.6,13177
TATACONSUM,2025-06-05T09:15:00,09:15:00,2025-06-05T09:40:00,BUY,PUT,1124.5,1124.5,1112.3,1113.6,28130
TATACONSUM,2025-06-25T09:15:00,09:15:00,2025-06-25T11:10:00,BUY,CALL,1107.6,1121,1106.6,1121,32125
TATACONSUM,2025-07-07T09:15:00,09:15:00,2025-07-07T11:00:00,BUY,CALL,1085,1095.9,1085,1094.5,28435
TATACONSUM,2025-07-29T09:15:00,09:15:00,2025-07-29T10:15:00,BUY,CALL,1059.9,1076.2,1056.6,1068.1,50755
TATACONSUM,2025-08-08T09:15:00,09:15:00,2025-08-08T09:30:00,BUY,CALL,1052,1057.6,1049.2,1057,9446
TATACONSUM,2025-09-02T09:15:00,09:15:00,2025-09-02T10:50:00,BUY,CALL,1077,1082,1074.1,1080,10647
TATACONSUM,2025-11-20T09:15:00,09:15:00,2025-11-20T11:05:00,BUY,CALL,1164.9,1169.7,1163,1168.9,23553
TATACONSUM,2026-06-10T09:15:00,09:15:00,2026-06-10T10:30:00,BUY,CALL,1103.9,1119.1,1101,1118.9,23853
TATAELXSI,2025-02-24T09:15:00,09:15:00,2025-02-24T10:50:00,BUY,PUT,5960.3,5960.45,5860.45,5895.4,7341
TATAELXSI,2025-03-20T09:15:00,09:15:00,2025-03-20T10:05:00,BUY,CALL,5404.9,5454,5359.6,5434.1,10422
TATAELXSI,2025-04-29T09:15:00,09:15:00,2025-04-29T10:20:00,BUY,CALL,5705,5762.5,5702.5,5757.5,15236
TATAELXSI,2025-05-26T09:15:00,09:15:00,2025-05-26T12:10:00,BUY,CALL,6300,6335,6278,6332.5,6370
TATAELXSI,2025-06-27T09:15:00,09:15:00,2025-06-27T10:35:00,BUY,CALL,6294.5,6321,6282,6316.5,6164
TATAELXSI,2025-07-02T09:15:00,09:15:00,2025-07-02T11:30:00,BUY,PUT,6205,6207.5,6148,6151,16460
TATAELXSI,2025-07-04T09:15:00,09:15:00,2025-07-04T10:15:00,BUY,PUT,6228,6229.5,6160,6164.5,4783
TATAELXSI,2025-07-17T09:15:00,09:15:00,2025-07-17T09:50:00,BUY,PUT,6313,6319.5,6279,6280,11506
TATAELXSI,2025-07-31T09:15:00,09:15:00,2025-07-31T10:50:00,BUY,PUT,6084,6084,6001.5,6036,5730
TATAELXSI,2025-08-28T09:15:00,09:15:00,2025-08-28T10:20:00,BUY,PUT,5490,5490,5427.5,5432.5,6314
TATAELXSI,2025-10-08T09:15:00,09:15:00,2025-10-08T10:15:00,BUY,CALL,5389.5,5417.5,5346.5,5414,11302
TATAELXSI,2025-11-06T09:15:00,09:15:00,2025-11-06T11:10:00,BUY,PUT,5379.5,5379.5,5289,5307,10606
TATAELXSI,2025-11-12T09:15:00,09:15:00,2025-11-12T11:20:00,BUY,CALL,5283.5,5320,5269,5313,4101
TATAELXSI,2025-12-03T09:15:00,09:15:00,2025-12-03T10:15:00,BUY,CALL,5130,5169.5,5130,5162,13207
TATAELXSI,2025-12-08T09:15:00,09:15:00,2025-12-08T09:25:00,BUY,PUT,5217.5,5220,5178.5,5188.5,11811
TATAELXSI,2025-12-16T09:15:00,09:15:00,2025-12-16T10:35:00,BUY,PUT,5044,5044,4991.5,5003,4220
TATAELXSI,2025-12-22T09:15:00,09:15:00,2025-12-22T11:00:00,BUY,CALL,5410.5,5500,5397.5,5489,50777
TATAELXSI,2026-01-30T09:15:00,09:15:00,2026-01-30T10:40:00,BUY,PUT,5324,5324,5267.5,5268.5,9317
TATAELXSI,2026-02-17T09:15:00,09:15:00,2026-02-17T10:50:00,BUY,CALL,4820.5,4891,4806.5,4876.5,20483
TATAELXSI,2026-02-19T09:15:00,09:15:00,2026-02-19T10:35:00,BUY,CALL,4889.5,4963.5,4889.5,4957,19495
TATAELXSI,2026-04-20T09:15:00,09:15:00,2026-04-20T10:35:00,BUY,PUT,4582.3,4589.8,4517,4540.1,18096
TATAELXSI,2026-05-11T09:15:00,09:15:00,2026-05-11T11:00:00,BUY,PUT,4331.9,4331.9,4280.5,4291.8,16032
TATAELXSI,2026-05-15T09:15:00,09:15:00,2026-05-15T11:05:00,BUY,CALL,4030,4085,4012.1,4078,20400
TATAPOWER,2025-01-06T09:15:00,09:15:00,2025-01-06T12:05:00,BUY,PUT,397,397,393.1,393.5,285199
TATAPOWER,2025-02-11T09:15:00,09:15:00,2025-02-11T10:25:00,BUY,PUT,358.1,358.7,352.85,353.7,243290
TATAPOWER,2025-03-12T09:15:00,09:15:00,2025-03-12T10:20:00,BUY,CALL,353.75,359.3,353.6,357.6,314164
TATAPOWER,2025-03-18T09:15:00,09:15:00,2025-03-18T10:45:00,BUY,CALL,352.05,355.6,351.8,354.25,313815
TATAPOWER,2025-04-02T09:15:00,09:15:00,2025-04-02T10:25:00,BUY,PUT,374.75,375.85,369.7,370.1,224351
TATAPOWER,2025-04-30T09:15:00,09:15:00,2025-04-30T10:55:00,BUY,PUT,391.7,391.8,388.25,389.3,277980
TATAPOWER,2025-05-16T09:15:00,09:15:00,2025-05-16T11:05:00,BUY,CALL,397.95,402.95,397.65,402,615214
TATAPOWER,2025-05-20T09:15:00,09:15:00,2025-05-20T10:35:00,BUY,PUT,408.3,408.75,405.4,405.4,343538
TATAPOWER,2025-09-01T09:15:00,09:15:00,2025-09-01T11:05:00,BUY,CALL,374.15,377.4,374.15,376.5,76863
TATAPOWER,2025-09-19T09:15:00,09:15:00,2025-09-19T10:30:00,BUY,CALL,393.25,396.65,393.15,395,236442
TATAPOWER,2025-11-04T09:15:00,09:15:00,2025-11-04T11:05:00,BUY,PUT,407.5,408,403.5,404.25,280899
TATAPOWER,2025-11-13T09:15:00,09:15:00,2025-11-13T10:30:00,BUY,PUT,389.4,390,385.8,386.5,270362
TATAPOWER,2025-11-17T09:15:00,09:15:00,2025-11-17T10:20:00,BUY,CALL,388.5,391.3,388.5,391.3,158020
TATAPOWER,2025-12-11T09:15:00,09:15:00,2025-12-11T10:05:00,BUY,PUT,379.85,379.85,376.2,376.95,86806
TATAPOWER,2025-12-31T09:15:00,09:15:00,2025-12-31T11:20:00,BUY,CALL,375,377,374.8,376.65,71497
TATAPOWER,2026-01-16T09:15:00,09:15:00,2026-01-16T11:00:00,BUY,CALL,368,371.25,367.2,371.25,125869
TATAPOWER,2026-03-27T09:15:00,09:15:00,2026-03-27T11:25:00,BUY,PUT,390,390,384.6,385.15,348830
TATAPOWER,2026-06-03T09:15:00,09:15:00,2026-06-03T11:15:00,BUY,PUT,414.45,414.95,409.2,410.05,212700
TATAPOWER,2026-06-10T09:15:00,09:15:00,2026-06-10T10:00:00,BUY,PUT,398.65,400,396.25,396.35,158283
TATASTEEL,2025-01-06T09:15:00,09:15:00,2025-01-06T11:35:00,BUY,PUT,138.36,138.39,137.01,137.13,1110569
TATASTEEL,2025-03-10T09:15:00,09:15:00,2025-03-10T10:30:00,BUY,CALL,151.57,153.46,151.56,152.65,2941355
TATASTEEL,2025-04-30T09:15:00,09:15:00,2025-04-30T09:50:00,BUY,PUT,141.4,141.4,140.03,140.28,1062157
TATASTEEL,2025-06-26T09:15:00,09:15:00,2025-06-26T10:30:00,BUY,CALL,156.86,157.67,156.45,157.45,1927163
TATASTEEL,2025-07-02T09:15:00,09:15:00,2025-07-02T09:55:00,BUY,CALL,160.07,161.45,160.06,161.4,946648
TATASTEEL,2025-07-09T09:15:00,09:15:00,2025-07-09T11:15:00,BUY,PUT,161.91,161.95,160.5,160.78,979211
TATASTEEL,2025-07-16T09:15:00,09:15:00,2025-07-16T10:30:00,BUY,PUT,159.01,159.27,157.34,157.47,1090790
TATASTEEL,2025-07-25T09:15:00,09:15:00,2025-07-25T10:55:00,BUY,PUT,163.5,163.59,162,162.18,538952
TATASTEEL,2025-08-12T09:15:00,09:15:00,2025-08-12T10:30:00,BUY,CALL,158.52,159.92,158.5,159.9,409031
TATASTEEL,2025-08-14T09:15:00,09:15:00,2025-08-14T10:50:00,BUY,PUT,160.02,160.6,158.2,158.43,1259631
TATASTEEL,2025-09-12T09:15:00,09:15:00,2025-09-12T09:55:00,BUY,CALL,169.6,170.4,169.6,170.15,476121
TATASTEEL,2025-10-07T09:15:00,09:15:00,2025-10-07T10:50:00,BUY,CALL,170.4,171.28,170.4,171,833454
TATASTEEL,2025-10-09T09:15:00,09:15:00,2025-10-09T11:05:00,BUY,CALL,172.79,174.83,172.78,174.53,1942242
TATASTEEL,2025-10-28T09:15:00,09:15:00,2025-10-28T11:05:00,BUY,CALL,177.35,178.39,177.02,177.83,1887918
